feats,Top,p.value,FDR,logFC,cluster,ranking,hgnc_symbol
ENST00000585482,441,0.000340613039723053,0.0107096154394555,-0.119923772825861,5,11968,SARM1
ENST00000585682,239,8.07724864227211e-05,0.00468615605329477,-0.208999975552111,5,13201,GASK1B
ENST00000585797,732,0.0012291998810737,0.0232842698783715,-0.0990289863057323,5,11399,ZNF561-AS1
ENST00000586005,311,0.000141986238651264,0.0063118585582843,-0.150392828295188,5,12556,SMIM22
ENST00000586142,119,0.00710802999337584,0.686962772407768,0.221766408804646,1,291,SLC14A1
ENST00000586142,108,0.000372609266025699,0.0476274179923304,-0.118348604015204,4,12620,SLC14A1
ENST00000586276,635,0.000833907944384061,0.0181435447146775,-0.124886906115338,5,12056,EFTUD2
ENST00000586702,389,0.000250316876244851,0.00892260618511851,-0.169462366572587,5,12821,DOCK6
ENST00000587236,760,0.00138299091554678,0.0252323053091732,-0.107906804702131,5,11675,ZNF444
ENST00000587427,652,0.00907802340151328,0.192452169822164,-0.0669434258096618,4,11074,GHDC
ENST00000587427,1593,0.00910036025835178,0.0792125520039585,-0.0643078578643995,5,9883,GHDC
ENST00000588238,180,0.000948385509018386,0.0723388632868713,-0.118952633453035,4,12632,UBXN6
ENST00000588308,129,0.00787090394815178,0.686962772407768,-0.0728542443433458,1,11831,EML2
ENST00000588480,1391,0.00636491581338467,0.0634324845407894,-0.0828205917775402,5,10831,""
ENST00000588657,339,0.00561266641194352,0.229289419643298,-0.122520680880038,3,12708,ILF3
ENST00000588783,84,0.000773104188120775,0.125870327117653,-0.272906015309649,3,13739,METTL23
ENST00000588852,282,0.00434308540606782,0.213152921926898,-0.267254849250047,3,13728,SAFB
ENST00000588883,633,0.00865034510346703,0.188744422432695,-0.0562565576462717,4,10436,ZNF226
ENST00000588917,1153,0.00407336158965817,0.0489863241996532,-0.0983836147311521,5,11381,CIRBP
ENST00000589137,374,0.00661934347475326,0.244859156015859,-0.0894123656437176,3,11875,TMEM147-AS1
ENST00000589228,1645,0.0096236928710627,0.0811198330396081,-0.0920064634705961,5,11177,PRKAR1A
ENST00000589240,346,0.00290326051066283,0.116348584511129,-0.0740984063691424,4,11402,UBALD2
ENST00000589240,1004,0.00291733356985816,0.0402810150188721,-0.0711811462758691,5,10303,UBALD2
ENST00000589328,212,0.00447083186142024,0.289972765767841,-0.191275411460741,2,13370,PSTPIP2
ENST00000589666,435,0.000322726709184395,0.0102871920679329,-0.125844687519331,5,12078,UNK
ENST00000589913,444,0.00872670362658584,0.272532595689728,-0.0768672400589146,3,11401,RPL27
ENST00000589913,1567,0.00881600351038034,0.0780106602903215,-0.0659726706017456,5,9988,RPL27
ENST00000590377,206,0.00280346790376037,0.188581056371648,-0.129798552625898,3,12829,SLC14A1
ENST00000590477,289,0.00466333796897222,0.223396209927456,-0.174528195506049,3,13318,ATP9B
ENST00000590508,192,0.00108107147199619,0.0773687816950246,-0.0912097534099654,4,11982,ZSWIM4
ENST00000590513,381,0.00680071433324553,0.246972712113925,-0.15065042564864,3,13088,HSD17B1-AS1
ENST00000590530,376,0.00336306180135501,0.123308324311612,-0.08171715475682,4,11670,GCDH
ENST00000590602,1030,0.0031140435067343,0.0418886415258465,-0.108589556129956,5,11699,TMC6
ENST00000590720,426,0.000306850151300047,0.00997410680963559,-0.16473036181414,5,12761,PSME3
ENST00000590842,600,0.00806272019931714,0.185725856256604,-0.068028198047085,4,11130,TPGS2
ENST00000590918,426,0.00826900731065943,0.269150364717379,-0.0544663487664235,3,10228,GIPR
ENST00000590918,614,0.00833509203506915,0.188025607064359,-0.0486625575044276,4,9903,GIPR
ENST00000591143,884,0.00209912894931351,0.0329259298769017,-0.0886869968665022,5,11071,LINC01532
ENST00000591249,145,0.00165239646361315,0.155992866138719,-0.210872905664559,3,13563,ATP5F1D
ENST00000591345,408,0.00785145807514263,0.266834111936097,-0.0634772841634476,3,10804,ODAD3
ENST00000591551,369,0.00320403717950929,0.120398860517821,-0.0759824593582726,4,11470,ZNF224
ENST00000591639,64,0.00015466828980307,0.0335098516626463,-0.146992117237232,4,13037,ZNF506
ENST00000591808,132,0.00816979089398766,0.686962772407768,-0.131384249302854,1,13117,ZNF532
ENST00000592170,1474,0.00744178760652341,0.0699942826348543,-0.100511267565291,5,11441,SEH1L
ENST00000592179,505,0.000479646283183054,0.0131698522032005,-0.100478671442163,5,11440,ANKRD29
ENST00000592231,56,0.00383795538876875,0.686962772407768,0.432054777355663,1,14,USP36
ENST00000592231,28,0.000170374811962184,0.0804109653967878,-0.269516891684009,3,13733,USP36
ENST00000592456,209,0.00286058968796483,0.189784385709667,-0.0782795624593373,3,11470,SYNGR2
ENST00000592456,1003,0.00291725669907013,0.0402810150188721,-0.0671848213233682,5,10056,SYNGR2
ENST00000592482,1321,0.00575919510410236,0.0604519298360964,-0.0991834546728997,5,11407,EML2
ENST00000592763,525,0.000524647508631235,0.0138566901993918,-0.10909401540914,5,11712,ILF3
ENST00000592947,147,1.95473197000103e-05,0.00184383085007035,-0.170457821417449,5,12838,FSTL3
ENST00000593052,268,0.00404717991111297,0.20774699076698,-0.0969413384040188,3,12134,RPS15
ENST00000593142,393,0.00363434906006106,0.127736363486025,-0.0777276157327433,4,11538,ZNF260
ENST00000593280,168,0.00965640771933416,0.686962772407768,-0.0946479605968888,1,12476,NPC1
ENST00000593300,172,0.00336643548575651,0.270987995041788,-0.374007381059931,2,13842,HOTAIRM1
ENST00000593491,162,0.000783631531531855,0.067054893740206,-0.139274588634153,4,12935,LIPE-AS1
ENST00000593767,331,0.00269184388557792,0.112543660326703,-0.124335897621925,4,12717,MED25
ENST00000593786,311,0.00684889002198057,0.30535919307004,-0.086208080930224,2,11697,NCOA6
ENST00000593786,559,0.00692749596147765,0.171668426987085,-0.0749021031033094,4,11430,NCOA6
ENST00000593829,67,0.00456437919257944,0.686962772407768,-0.128163335705096,1,13080,LSM4
ENST00000593841,546,0.000590443410193872,0.0149946672632752,-0.120986651147916,5,11990,CLDND2
ENST00000594119,1219,0.00478418759771519,0.0544196433387357,-0.0604494636579696,5,9637,ZNF528-AS1
ENST00000594159,381,0.0033996055188602,0.123308324311612,-0.0916012409370262,4,11991,ZNF814
ENST00000594159,1074,0.0034147947313534,0.0439918048106829,-0.0879948928686394,5,11048,ZNF814
ENST00000594198,521,0.00616916958990224,0.164022949039265,-0.0967696941378242,4,12148,EMP3
ENST00000594396,541,0.000581717735243348,0.0149096083491391,-0.10686412045699,5,11643,ZNF417
ENST00000594442,333,0.00273178574227502,0.113196532595532,-0.0922734230011527,4,12021,
ENST00000594786,336,0.00558327459791012,0.229289419643298,-0.0828010170141137,3,11654,SLC27A5
ENST00000594786,496,0.00564073123070058,0.157690280735674,-0.0739779578240852,4,11393,SLC27A5
ENST00000594962,266,0.00186842901431027,0.0967548136067552,-0.0902011960124421,4,11942,SLC27A1
ENST00000594962,852,0.00187961837756419,0.0305901272574003,-0.0866499678229759,5,10996,SLC27A1
ENST00000595142,431,0.000318441547610295,0.0102253182854529,-0.146437522392509,5,12493,MARCHF2
ENST00000595452,118,0.00210342331623466,0.245638339254318,-0.12755594513384,2,12681,TMEM38A
ENST00000595531,80,0.00121638237061495,0.206501937875183,-0.243280588451095,2,13620,TGFBRAP1
ENST00000595646,184,0.00226259546070168,0.170506242707008,-0.223278273214376,3,13619,ZNF468
ENST00000595646,41,7.57251635142442e-07,0.000256098809094759,-0.260953253356957,5,13489,ZNF468
ENST00000595669,821,0.00169886788368962,0.0286802626956612,-0.0836948122417975,5,10868,JOSD2
ENST00000597049,1090,0.00357965695932338,0.0455371774293376,-0.124840467403978,5,12055,NR1H2-AS1
ENST00000597595,966,0.00263105487496361,0.0377662597269621,-0.0994330812886068,5,11412,GMFG
ENST00000597721,420,0.00818065322409408,0.268517907934839,-0.0570478642546371,3,10394,PSPN
ENST00000597730,530,0.000537603949244512,0.0140649365287253,-0.133216344707622,5,12217,PTOV1
ENST00000597917,409,0.000274399199912979,0.00930273668947035,-0.105106153960859,5,11587,HAUS8
ENST00000598345,474,0.00956537851117248,0.27927202454462,-0.075220434297001,3,11348,A1BG
ENST00000598345,1649,0.00965706849570092,0.0812037063440806,-0.0645592703808906,5,9895,A1BG
ENST00000598519,337,0.00559777349669268,0.229289419643298,-0.0653289903970382,3,10896,ZNF628
ENST00000599145,1294,0.00542259683601811,0.0581064356477798,-0.0624447861245854,5,9765,ZNF584
ENST00000599944,448,0.00885610560801315,0.274104375805157,-0.0786534517587116,3,11484,""
ENST00000600228,219,0.00135333905453277,0.0856701891162549,-0.125157636501684,4,12734,ZNF616
ENST00000600350,618,0.000771858284790598,0.0173181019043793,-0.322311632366452,5,13667,PAK4
ENST00000600659,336,0.000167619426034741,0.00691167199179741,-0.12706849761711,5,12102,RPS28
ENST00000600794,4,0.000353613789924918,0.686962772407768,-0.191006248072715,1,13597,EEF2
ENST00000600816,348,0.00585016450830341,0.233098796184296,-0.0863677502619203,3,11783,TMEM143
ENST00000600816,507,0.00590867723360879,0.161099427287383,-0.0771646293323714,4,11514,TMEM143
ENST00000600930,105,0.000346060388760028,0.0456997461956814,-0.118237627750911,4,12616,ZNF320
ENST00000601045,4,2.14012817545667e-05,0.0516119680802764,-0.237952015098213,2,13603,TTC9C
ENST00000601249,1472,0.00739212209373581,0.0696325848856934,-0.0799528131578705,5,10701,ZNF611
ENST00000601484,517,0.00613748290352035,0.164022949039265,-0.0792615851571775,4,11589,""
ENST00000601519,578,0.000657328989379016,0.0157226292262904,-0.148820265787263,5,12533,TEAD2
ENST00000601538,224,0.00321183183884785,0.19881812623868,-0.0951972570407251,3,12072,SHANK2
ENST00000601655,934,0.00237841087602413,0.0353094702429877,-0.0824996191709519,5,10815,RPS16
ENST00000602258,320,0.00728992180502907,0.315881424214166,-0.0908625806768162,2,11854,BICRA
ENST00000602258,397,0.00730680435374462,0.255204405967312,-0.0883617757040598,3,11841,BICRA
ENST00000602325,591,0.0078143527731758,0.183339789429536,-0.0819867584633414,4,11681,""
ENST00000602402,141,0.00256128691958584,0.251878045581399,-0.334000537124476,2,13803,DNAJC3
ENST00000602422,134,0.00060448461005397,0.0623266296707146,-0.136434116032131,4,12896,""
ENST00000602575,596,0.000706375289932544,0.0164262791459108,-0.166457434414363,5,12784,""
ENST00000602593,138,0.00851353842879009,0.686962772407768,-0.1055354911475,1,12712,UBE2W
ENST00000602629,349,0.00593540193257677,0.235817430364211,-0.170002811343351,3,13282,MYO3B
ENST00000602845,299,0.00225356823708273,0.103501661284656,-0.222762604120866,4,13582,NCBP2AS2
ENST00000602992,1032,0.0031242980189873,0.0418886415258465,-0.12000488908283,5,11971,""
ENST00000604014,124,0.00224911697334589,0.245638339254318,-0.221637066433422,2,13537,CD2AP-DT
ENST00000605082,597,0.00796944944247758,0.185099473985585,-0.0741114899963119,4,11404,""
ENST00000605277,33,0.00021708941350257,0.0891362402884207,-0.16890174539178,3,13270,CTCF-DT
ENST00000605836,261,0.00393293777628947,0.20774699076698,-0.0912924089891601,3,11940,""
ENST00000605895,762,0.00139282530362959,0.0253450336747085,-0.660881633604252,5,13863,RER1
ENST00000606048,273,0.000109106286573041,0.00554164018176479,-0.174393699332891,5,12885,""
ENST00000606067,201,0.00270479317134322,0.185065698651073,-0.0953670417666663,3,12079,""
ENST00000606277,186,0.00370463129577829,0.276174287888504,-0.102162465876423,2,12149,NFYC-AS1
ENST00000606707,358,0.00873711047748748,0.337787508176414,-0.0759222944155743,2,11294,""
ENST00000606715,118,0.00700417552468746,0.686962772407768,-0.0929432394942279,1,12434,SHANK2
ENST00000606715,1458,0.00714061365032266,0.0679092927814636,-0.0731836531450613,5,10410,SHANK2
ENST00000606790,110,0.00192396188541729,0.242524140938147,-0.107952962980548,2,12281,DHRS3
ENST00000606790,163,0.00193318138573676,0.163645000472055,-0.104981780513194,3,12333,DHRS3
ENST00000606812,1068,0.00338316716778528,0.0439241535098415,-0.101954714113348,5,11489,CCDC120
ENST00000606853,221,5.77993914785649e-05,0.00362566495810581,-0.174272130524805,5,12883,MCPH1-DT
ENST00000606961,147,0.00165980682807271,0.155992866138719,-0.103051845460677,3,12290,UQCC2
ENST00000606961,823,0.00170241159808676,0.0286802626956612,-0.0884460720882979,5,11063,UQCC2
ENST00000607056,47,7.09524934162464e-05,0.0209324951853122,-0.145259057406145,4,13014,""
ENST00000607122,363,0.00631793541629168,0.241242676175243,-0.0950964778752717,3,12066,
ENST00000607122,1394,0.00639803311378125,0.0636206667697289,-0.0816182369165718,5,10772,
ENST00000607197,274,0.00011181186787908,0.00565420569592872,-0.170114585420649,5,12830,HEBP2
ENST00000607368,1493,0.00772273476279371,0.0717236706101123,-0.0855426485689747,5,10953,""
ENST00000607607,66,0.000870654160289463,0.182916524038995,-0.122211034537628,2,12577,LINC00240
ENST00000607679,357,0.00613705991353145,0.238365469918843,-0.0681532279928272,3,11054,""
ENST00000607679,1372,0.00621630589597782,0.0628245608991461,-0.0584937153639225,5,9511,""
ENST00000607709,278,0.00201516745715531,0.100511913528473,-0.120071133804737,4,12656,VPS11-DT
ENST00000607772,567,0.000632776579086393,0.0154487180547386,-0.101360433974862,5,11467,CNKSR3
ENST00000607778,357,0.00872821679856804,0.337787508176414,-0.256368628916851,2,13664,GTF2H5
ENST00000607957,633,0.00081651437264234,0.0178859214708668,-0.115598426410472,5,11855,WASL-DT
ENST00000608064,198,0.0026174353171785,0.183299788424228,-0.219114549936355,3,13603,""
ENST00000608450,1188,0.00442197536738659,0.0515443944307066,-0.0827236162496563,5,10828,""
ENST00000608799,1402,0.0064646200747567,0.0639361069590416,-0.0710956122603591,5,10301,""
ENST00000609071,972,0.00265621772120887,0.0378920935414426,-0.114363080642688,5,11825,""
ENST00000609151,607,0.000726442295840676,0.0165944791995499,-0.120576461497621,5,11981,""
ENST00000609439,238,0.00358648883186419,0.207186934522447,-0.117736090654473,3,12612,""
ENST00000609471,615,0.000764679429202247,0.0172407235208429,-0.156917032291724,5,12648,CCDC183
ENST00000609602,428,0.000308020349132328,0.00997410680963559,-0.147584567933348,5,12510,LINC00896
ENST00000609742,570,0.00720699520222345,0.175224454367376,-0.0889234552367846,4,11906,ITGB1
ENST00000609742,1464,0.00722774047595294,0.0684561813111772,-0.0854225318022655,5,10947,ITGB1
ENST00000610020,662,0.000939200327537296,0.0196721325402298,-0.104408061194442,5,11565,RPAP2
ENST00000610128,1375,0.00624312495832083,0.0628540458560313,-0.0754684997539322,5,10517,LINC02035
ENST00000610140,1070,0.00339856049417283,0.0439918048106829,-0.262172280766086,5,13495,NT5C3A
ENST00000610185,1315,0.00563193083942377,0.0593858197866539,-0.0757237194993336,5,10526,""
ENST00000610190,1282,0.00535056359425498,0.0577478169821515,-0.0670863293743004,5,10047,PAFAH1B1
ENST00000610191,275,0.00198216241332791,0.0999442328116538,-0.110497570987977,4,12453,ARSA
ENST00000610343,71,0.00494755021368989,0.686962772407768,-0.11665638717413,1,12909,ZMYM2
ENST00000610401,224,5.87704257988182e-05,0.00363799430413577,-0.137552198153076,5,12325,SSBP3
ENST00000610402,113,0.00675158154966268,0.686962772407768,-0.27436765931214,1,13801,AP2B1
ENST00000610443,13,0.0010044552848264,0.686962772407768,-0.170425244646343,1,13488,DHRS11
ENST00000610494,235,0.00503003285853556,0.296328647397361,-0.0830395198822948,2,11580,""
ENST00000610494,467,0.00509984701694631,0.151130235715233,-0.0721490910452725,4,11295,""
ENST00000610494,1258,0.00511803863257347,0.0564071189880228,-0.0693085756497893,5,10179,""
ENST00000610496,156,0.0092373211214178,0.686962772407768,-0.10065981079778,1,12621,MYO19
ENST00000610496,465,0.00929530751939117,0.276644946155423,-0.0923484502731922,3,11965,MYO19
ENST00000610761,103,0.000321891504358741,0.0433334718392068,-0.213867458333639,4,13545,MAPK8IP3
ENST00000610776,931,0.00236410002838421,0.0352001508470444,-0.105503078999343,5,11599,KCP
ENST00000610854,364,0.00633292471713461,0.241242676175243,-0.0992157735320836,3,12190,NEFL
ENST00000610854,1396,0.0064130916591779,0.0636206667697289,-0.085153695393678,5,10937,NEFL
ENST00000611077,1257,0.00511398547750414,0.0564071189880228,-0.0713280785537309,5,10311,BCAM
ENST00000611118,219,0.00465463460298526,0.294708508698601,-0.200774410185927,2,13429,EP400
ENST00000611118,1650,0.00966763547707557,0.0812432930455333,-0.195957458099491,5,13095,EP400
ENST00000611614,218,5.65280271022874e-05,0.00359549368715742,-0.171390961695986,5,12853,COPS7B
ENST00000611883,208,0.00282885184806741,0.188581056371648,-0.0823507983413282,3,11637,PCGF2
ENST00000611883,999,0.00288520616475127,0.0400463149954366,-0.0706790316472817,5,10270,PCGF2
ENST00000611903,1234,0.00491015739367956,0.0551289702675794,-0.061631862857943,5,9701,
ENST00000611946,209,0.00124753679091196,0.0827672016401206,-0.130619853764276,4,12816,""
ENST00000611975,309,0.000140388570589717,0.00629976673073467,-0.138167910778956,5,12338,
ENST00000612009,558,0.00691975366005409,0.171668426987085,-0.0822479574824475,4,11690,""
ENST00000612223,616,0.000767826150191189,0.01728356720544,-0.119896952753517,5,11967,SYNRG
ENST00000612598,608,0.0082202554050516,0.187240155358252,-0.0653784250423054,4,10996,PCCA-DT
ENST00000612598,1524,0.00824192951272582,0.0749885791492495,-0.0628044713004824,5,9782,PCCA-DT
ENST00000612792,123,0.00733622649157394,0.686962772407768,-0.175510410444895,1,13514,ZKSCAN2-DT
ENST00000613102,262,0.00569116527864752,0.299905472167826,-0.265839285120236,2,13701,GGNBP2
ENST00000613206,159,2.39937949815421e-05,0.00209244000763561,-0.186784445521285,5,13021,IQSEC1
ENST00000613315,1434,0.00680522200803361,0.0658027952324923,-0.26202081604615,5,13494,UBAP2L
ENST00000613406,415,0.00809474662366847,0.268517907934839,-0.0994275618476181,3,12192,""
ENST00000613430,1106,0.0037039732554004,0.0464369739234918,-0.105152960024679,5,11591,""
ENST00000613639,118,0.000420904587142923,0.0494598559773201,-0.11651197780345,4,12581,""
ENST00000613639,484,0.000425447630867496,0.0121885472099353,-0.111924892063157,5,11769,""
ENST00000613723,142,0.00259356708894784,0.252141635286358,-0.0979870834466059,2,12042,TMC4
ENST00000613737,717,0.00116362992664308,0.0225033369077167,-0.0901827888406702,5,11114,""
ENST00000614046,433,0.00844589738680248,0.27046377174458,-0.0959039623686907,3,12096,""
ENST00000614046,1549,0.00853430688403293,0.0763784940761213,-0.0823112747888763,5,10802,""
ENST00000614077,313,0.0051604214872667,0.228169037317485,-0.0851646955249001,3,11742,RPL36A
ENST00000614174,1123,0.0038507925576376,0.0475468295674114,-0.270797641784576,5,13526,
ENST00000614411,575,0.00735814088666124,0.177439967885991,-0.215585260331435,4,13552,DUSP14
ENST00000614443,105,0.00102139762835893,0.134882852522142,-0.104393380073163,3,12322,PIGW
ENST00000614616,310,0.00683148180063138,0.30535919307004,-0.0769536673789664,2,11338,CHD1
ENST00000614616,1445,0.00693046604223129,0.0664997718673379,-0.0642290452139405,5,9876,CHD1
ENST00000614628,751,0.00134201106839432,0.0247717583096137,-0.0823279569837668,5,10805,JADE3
ENST00000615052,233,7.3033047029937e-05,0.00434418396955449,-0.349017399245031,5,13723,ARK2N
ENST00000615152,169,0.00966883624649897,0.686962772407768,-0.0848525690693477,1,12225,RRM2
ENST00000615152,388,0.00970912029741897,0.339802730505946,-0.0800495934616488,2,11470,RRM2
ENST00000615152,685,0.00979685964008257,0.198195648834021,-0.0695512861224162,4,11209,RRM2
ENST00000615215,424,0.00821084616791951,0.268517907934839,-0.218621101540997,3,13599,NBL1
ENST00000615277,120,1.2172359571967e-05,0.00140086520092773,-0.185277762676522,5,13003,PLCL2
ENST00000615319,660,0.00093139983769543,0.0195678638628558,-0.14935975554988,5,12537,AATF
ENST00000615368,1466,0.00726354976005397,0.0687014877032117,-0.0713623447997489,5,10315,ALDH3B1
ENST00000615615,1135,0.00392371989838676,0.0479350661771197,-0.108171223792986,5,11685,ZNF618
ENST00000615670,122,0.00123938441111499,0.14086314954525,-0.31867717763436,3,13799,PRAG1
ENST00000615891,160,0.00187374031066138,0.162383019672692,-0.190136475315664,3,13459,AP5S1
ENST00000616074,427,0.00430057271785508,0.139348358193627,-0.340219653152029,4,13806,TRAPPC3
ENST00000616094,291,0.00012363967537932,0.0058848726434432,-0.17345135103219,5,12876,CREB3L1
ENST00000616106,352,0.00603915922108881,0.237292919929014,-0.082844748451836,3,11657,""
ENST00000616180,395,0.00724978703736935,0.254495055848515,-0.137515410031726,3,12940,ESRRG
ENST00000616180,353,0.000194596280462437,0.00764383009884462,-0.146216969453902,5,12488,ESRRG
ENST00000616502,173,0.000880087186945686,0.0705392423941554,-0.118076483059807,4,12612,EPHB4
ENST00000616540,319,0.000149676681977485,0.00650600900407464,-0.153142646645919,5,12604,ALG9
ENST00000616714,301,0.00665316905027754,0.30535919307004,-0.272213017534682,2,13717,STIM1
ENST00000616764,367,0.00319537806462018,0.120398860517821,-0.0878128757734712,4,11873,IFI27
ENST00000617231,260,0.00565847074217618,0.299905472167826,-0.0829142232379123,2,11575,RAVER1
ENST00000617231,501,0.00573166860311841,0.158633366967744,-0.0720402267476943,4,11289,RAVER1
ENST00000617270,360,0.000204637143181061,0.00788194063152385,-0.125082444822447,5,12062,RFX3
ENST00000617275,404,0.00383089558014207,0.130954991654615,-0.343027135695787,4,13810,PLEKHA2
ENST00000617389,844,0.00181025823021573,0.0297158261216963,-0.133752660382678,5,12230,FIGNL1
ENST00000617531,110,0.00111467815916998,0.135671145297119,-0.120035819385763,3,12662,CABIN1
ENST00000617590,101,0.000983464915588377,0.134882852522142,-0.134673563346917,3,12897,STK3
ENST00000618046,1572,0.00888385871250707,0.0783188512335447,-0.0538017605812625,5,9167,SLC4A1AP
ENST00000618282,1082,0.0187030075536534,0.239172138793545,0.650995985560883,4,9,MAGT1
ENST00000618427,89,0.000240313515288923,0.0374403056516427,-0.130600136099255,4,12815,FAM13C
ENST00000618550,516,0.000511808979038,0.0137344589513051,-0.115855279901065,5,11862,PRR36
ENST00000618557,430,0.00840717978093968,0.27046377174458,-0.0958097454867738,3,12094,ASB16-AS1
ENST00000618562,142,0.00161621425474297,0.155992866138719,-0.120546866526145,3,12675,VEGFC
ENST00000618590,1596,0.00914412936041415,0.0794439208718688,-0.0507320407064872,5,8895,NUDT2
ENST00000618828,1417,0.00662948193092228,0.0648316163752241,-0.0954927726941244,5,11292,COL5A2
ENST00000618836,316,0.00521672583453485,0.228908608929304,-0.0709502464825301,3,11193,UBE2D3
ENST00000618836,478,0.00527264337216434,0.152950780331445,-0.0633899743163588,4,10884,UBE2D3
ENST00000618958,186,0.00101798010230111,0.0758887747231567,-0.0861601538891187,4,11825,H2AC15
ENST00000619039,249,0.00376102656380555,0.207627603092214,0.415820387495132,3,26,PIP4K2B
ENST00000619226,1667,0.00995620361046538,0.082776831451641,-0.0493718936573469,5,8780,""
ENST00000619323,65,2.45467809574988e-06,0.000523639484241044,-0.239420683748946,5,13395,""
ENST00000619426,12,0.00100230476688184,0.686962772407768,-0.315853921594687,1,13825,PSMB3
ENST00000619483,249,0.00168510353714824,0.0928948874979175,-0.0965268962690322,4,12140,SEC14L2
ENST00000619483,819,0.00169567608254761,0.0286802626956612,-0.0927266247623774,5,11197,SEC14L2
ENST00000619594,81,0.000209137095709347,0.0358011724580963,-0.484525459144271,4,13857,RBIS
ENST00000620048,125,0.00225272886040482,0.245638339254318,-0.120573091495806,2,12548,DENND1B
ENST00000620103,40,4.56918021627533e-05,0.0158390632197184,-0.203145613774988,4,13489,MUC1
ENST00000620195,969,0.00264247872752001,0.0378128070544814,-0.107555841964287,5,11663,ZNF778
ENST00000620274,171,0.000865022225337654,0.0701426793949234,-0.141189703091681,4,12962,""
ENST00000620372,345,0.000178314754577295,0.00716670257092398,-0.149009930270725,5,12535,SUGT1-DT
ENST00000620438,1317,0.00566570112999375,0.0596511859290003,-0.0699040609204572,5,10218,H2BC26
ENST00000620651,407,0.00781026424315589,0.266086299743488,-0.21783518655627,3,13593,MRTFA
ENST00000620723,324,0.000156313061403852,0.00668962009082042,-0.190951292361833,5,13059,GAS8
ENST00000620791,434,0.00450684470191537,0.143960015891292,-0.167457227909028,4,13246,ZNF710-AS1
ENST00000620827,137,0.000625256471703812,0.0623266296707146,-0.117757391921569,4,12603,ZNF107
ENST00000620995,102,0.001000675574026,0.134882852522142,-0.133747322175047,3,12882,TYW1B
ENST00000621136,702,0.00109617047729021,0.021647581010279,-0.0904193515852567,5,11125,SYNRG
ENST00000621344,413,0.003971899155949,0.133252483163447,-0.0858291720297788,4,11816,MYO19
ENST00000621399,256,0.003844591260448,0.20774699076698,-0.0932126143226726,3,11996,CIRBP
ENST00000621650,135,0.00239787165405484,0.245638339254318,-0.142781333521079,2,12931,ZNF8
ENST00000621676,60,0.00405342633220355,0.686962772407768,-0.221961740278716,1,13701,VPS11
ENST00000622561,223,0.00317537148277566,0.19744260529223,-0.0930708441842173,3,11991,RHD
ENST00000622581,383,0.000243830831704555,0.00882756739534035,-0.141016967557843,5,12394,SLC50A1
ENST00000622671,427,0.000307427802003897,0.00997410680963559,-0.148185394307809,5,12518,""
ENST00000622889,363,0.000207962478126937,0.00794382292481571,-0.327310913996234,5,13678,""
ENST00000623063,872,0.00203123060476121,0.0322993618871776,-0.287366302678549,5,13568,ADSL
ENST00000623361,525,0.00628075798179759,0.165883790810677,-0.177294920142788,4,13324,IQCE
ENST00000623401,82,0.00125065506444591,0.206501937875183,-0.199645556921991,2,13422,DBNDD1
ENST00000623495,30,0.000179438107169851,0.0804109653967878,-0.13545311394435,3,12909,LETMD1
ENST00000623673,1361,0.00610941292621331,0.0621856780679581,-0.0780005842979617,5,10618,EXOC3-AS1
ENST00000624028,303,0.00668248828640386,0.30535919307004,-0.170429778359239,2,13228,PPHLN1
ENST00000624028,170,2.88552198273857e-05,0.00235356751839135,-0.194638125387803,5,13085,PPHLN1
ENST00000624069,1084,0.00344660251254616,0.0440872605525508,-0.105591076498593,5,11602,RPL13A
ENST00000624362,843,0.00179958755131799,0.0296003333174083,-0.0933197069138327,5,11218,CCL2
ENST00000624637,434,0.000320195778185749,0.0102300337795474,-0.0928441425702749,5,11199,NADSYN1
ENST00000625049,722,0.0011778755446619,0.0226210835211661,-0.098653213624884,5,11392,MTHFSD
ENST00000626200,579,0.000658022854786424,0.0157226292262904,-0.144896549259611,5,12465,SNHG14
ENST00000627148,1157,0.00411239767514548,0.0492847935726596,-0.107520308563142,5,11662,CGA
ENST00000628306,553,0.000601930509263936,0.0150865579531636,-0.166351369122798,5,12781,CAPNS1
ENST00000628346,396,0.00364942077871688,0.127785021509314,-0.0835027110720629,4,11740,DNM1
ENST00000629999,955,0.00253894692609153,0.0368639142169478,-0.0938024449439679,5,11240,DDX49
ENST00000630287,1210,0.00470172839612223,0.0538584467845335,-0.321678163472698,5,13663,SLC2A1
ENST00000631190,355,0.00869885848217661,0.337787508176414,-0.0942134691916678,2,11949,LINC00294
ENST00000631190,641,0.00878387772891287,0.190011308251335,-0.0818576043796458,4,11674,LINC00294
ENST00000631190,1565,0.00880599421998705,0.0780106602903215,-0.0786348640497385,5,10645,LINC00294
ENST00000634730,1163,0.00421035469239461,0.0501984335036489,-0.087655492736104,5,11039,RYR3
ENST00000634956,624,0.00847885051839586,0.188409841807816,-0.108858652107145,4,12421,H4C8
ENST00000635183,1442,0.00690436011752278,0.0663910245420047,-0.74478962367008,5,13866,DMRT2
ENST00000635251,1387,0.00630455660016048,0.0630273841512799,-0.0758702338772244,5,10530,PSPC1
ENST00000636183,469,0.00512332588984859,0.151130235715233,-0.174419366048663,4,13309,CLN5
ENST00000636215,111,0.00198214058096026,0.244222103805638,-0.120429567693148,2,12544,ZNF654
ENST00000636215,874,0.00203854235146527,0.0323414510817133,-0.100516017129714,5,11442,ZNF654
